18155	273 22 
28095	189 22 131 
30673	306 22 255 
26122	22 290 122 53 
21541	140 22 242 371 306 
11287	22 277 
18030	130 22 58 
3491	22 189 
29191	454 242 370 15 538 26 271 22 487 479 105 
32063	305 331 22 
21259	306 22 418 533 348 
24322	271 114 22 289 
19314	22 204 
34033	22 533 
16062	33 22 
2894	521 140 22 
13049	251 205 538 523 242 92 22 454 247 
14642	290 485 22 
1742	22 302 
26649	290 306 140 22 
22082	521 347 33 22 
9070	454 22 533 
10121	153 308 461 22 79 
33591	153 302 140 79 189 461 22 
25739	58 22 331 181 
29805	130 22 331 58 
27892	22 175 242 487 289 
24394	289 271 84 22 
29227	60 242 22 347 
5790	454 22 
24589	153 306 272 461 483 114 116 22 
30796	22 521 58 
26300	283 465 153 22 483 461 
12618	22 114 
4154	273 130 22 
7982	306 302 22 398 
8596	140 22 
27891	242 175 22 306 
10534	114 22 
23051	426 273 22 130 
546	22 15 26 242 
9315	58 331 271 22 
6491	500 22 
4405	22 130 242 
7818	277 480 22 
18930	498 257 122 22 
19715	461 153 140 22 290 
15855	22 289 114 
26028	302 114 22 271 289 
18158	22 521 
24840	242 408 22 130 273 313 331 
17434	22 431 140 175 242 
21185	398 506 206 22 33 79 242 461 153 
25027	114 22 
10808	22 114 289 131 
22485	22 140 303 207 189 437 
25117	189 22 521 
4762	22 398 461 79 153 189 
6781	302 22 
12196	153 22 114 79 454 461 33 
30327	154 454 153 461 44 11 22 58 331 
14256	22 331 302 
11155	418 242 521 22 
31620	257 303 437 207 398 461 153 22 
6733	33 398 22 521 86 
24496	22 521 140 
1707	533 22 
13460	385 22 368 437 
15467	306 106 205 22 289 
30867	58 22 
14260	22 140 
1366	140 22 289 114 
5092	284 22 242 140 
20041	302 242 22 476 284 
25650	521 189 22 302 
32284	390 302 140 22 418 
26518	398 22 461 155 454 153 533 
29196	242 22 140 14 
22345	22 58 
29262	102 22 
30664	60 22 207 242 
12930	204 390 122 3 84 22 
17012	461 276 44 22 498 153 
15586	302 22 483 398 153 79 461 
566	22 58 
19287	398 306 22 78 
5142	153 398 461 404 22 246 437 154 302 
33680	79 398 302 22 153 461 
180	3 22 
27712	189 79 398 461 22 153 
10524	22 26 303 140 437 
24216	114 22 418 
10889	130 474 22 
17918	33 398 521 308 22 
23640	306 22 
12470	22 533 
30015	44 153 461 22 289 
28947	302 84 122 22 
19966	22 533 
22915	404 539 99 22 11 
31989	493 357 398 242 22 272 
21973	22 398 533 
24069	289 461 153 367 22 306 
24345	242 506 206 122 22 
13706	341 482 22 84 
13896	8 22 
22826	22 521 140 131 
29121	130 22 273 84 
12117	22 474 
31473	398 418 189 22 289 
3969	22 277 
10163	331 273 130 22 
18371	483 153 461 398 22 
32493	533 242 521 22 296 
5188	476 289 133 272 22 
3795	242 14 140 277 437 254 306 303 22 431 7 
2406	84 300 302 22 
1082	303 437 22 306 290 53 
18214	122 82 242 15 538 22 
16482	306 22 
30593	533 348 22 
13751	247 242 22 538 377 
25881	22 58 352 130 
5585	189 33 207 22 
7276	521 398 189 22 
32520	22 58 
22751	306 22 189 78 
5470	22 102 
7585	58 22 
23885	22 290 53 
26761	273 22 
9593	331 242 130 22 
12231	189 460 22 242 
18397	22 533 
28262	22 302 
1287	302 22 
10847	22 58 
9588	114 22 
33553	22 533 
30115	153 461 22 454 483 367 
28355	22 461 255 306 483 153 
17237	398 22 461 153 483 
15556	521 22 140 
19080	58 22 
20826	130 273 22 
8810	22 79 8 461 153 
8022	22 140 521 
5274	485 22 
23724	398 78 22 306 
19570	26 303 22 140 437 
25315	22 273 
19449	28 22 84 204 
13836	22 289 
9405	454 191 437 295 272 22 254 100 
20529	22 398 
22982	122 331 58 22 
8008	144 58 122 22 
28844	154 22 461 306 398 302 255 277 506 206 153 242 122 271 
10691	22 58 
1133	22 58 144 
33817	521 22 296 533 
19928	22 140 390 302 418 
7121	22 313 431 242 
22348	22 153 189 306 302 461 
33815	290 22 66 
33582	58 22 
24125	22 130 273 
12947	390 331 102 22 288 
28362	398 22 207 506 206 3 15 242 
59	22 302 
21284	114 22 
6094	22 521 189 
10843	22 114 
20665	207 140 22 
33262	207 474 22 
8534	204 22 
14737	521 22 
23495	140 22 
17119	153 22 482 123 461 84 483 
30509	22 130 
53	53 22 
6656	58 22 521 
26269	66 22 87 
17055	114 289 22 33 
19289	22 242 538 84 
32265	26 390 140 22 
28097	306 22 242 166 370 
20382	22 140 398 306 302 
17388	22 153 289 418 461 367 
29350	242 331 22 
30031	454 22 175 289 242 
22974	398 189 22 
21428	538 22 308 242 82 140 122 
2919	242 22 482 14 341 469 
30414	3 22 58 
1644	199 533 122 22 205 348 
28347	242 538 22 289 
7532	22 533 
24951	82 15 538 122 242 22 
29334	461 153 22 195 33 
33768	22 79 33 398 207 461 153 
30625	277 22 
27625	22 418 114 289 
1441	114 33 289 140 22 
10674	461 367 288 153 22 
16599	306 454 44 22 153 461 398 
16432	289 22 114 
16030	538 247 22 474 425 242 
20322	302 461 153 301 44 22 
19646	204 22 
18309	22 130 352 
23931	273 22 130 
28498	22 114 
13510	22 533 
32902	22 474 58 271 130 331 521 
30203	242 22 460 431 454 
23105	26 242 22 140 284 
7046	114 22 150 289 
4930	22 398 140 
21422	79 153 461 302 22 
18475	289 437 22 114 303 
33461	273 58 474 404 506 206 22 331 207 122 242 355 
22323	22 289 
3388	26 33 22 140 
31800	175 22 454 431 242 
33097	68 22 
16728	273 22 474 
10014	242 189 22 461 328 153 306 493 
26478	331 521 288 22 
19097	22 290 
13296	22 331 
3150	306 22 
32772	22 130 273 
26780	33 114 207 22 
19142	22 140 26 
15659	533 22 
15784	474 331 31 22 
23166	26 22 
17623	22 189 
14916	26 277 255 14 431 22 242 7 
18282	22 289 
24246	22 289 
29314	22 167 299 173 338 114 38 
32219	454 26 487 242 22 
34180	22 114 290 
138	242 189 22 271 482 28 500 
16610	22 390 
25691	273 22 
5721	22 176 140 26 418 
3556	58 273 22 331 130 
7942	22 461 153 154 308 122 
30763	302 78 22 306 
21779	538 242 288 22 247 
14087	483 116 461 398 153 195 357 272 22 79 
9462	22 398 482 84 
17171	22 521 533 
31698	22 398 437 303 
26931	189 153 22 79 461 
12287	289 22 
839	22 480 153 277 461 
21232	26 12 487 15 22 242 
1753	22 533 
22694	22 426 
23183	58 22 
31994	289 22 
16252	521 533 22 296 
20169	189 22 461 79 153 398 
23037	533 22 
29528	14 454 242 22 
24217	22 306 
696	207 313 22 
31207	288 22 
18754	84 288 22 
4860	362 454 339 22 140 521 290 
20068	273 144 58 22 130 
23509	22 289 
25417	426 130 474 207 22 122 
15714	22 3 58 
29797	22 140 521 
24792	189 22 
19529	140 521 26 22 
26914	35 22 403 242 302 
21028	460 22 306 431 175 242 
14252	130 22 273 
27189	22 3 
11538	58 22 
4896	22 426 398 
28315	22 390 31 
425	288 22 
5864	533 22 
13146	242 398 431 22 33 114 
24457	302 306 347 22 
16612	58 22 
15738	533 22 296 
20593	22 58 
26081	347 268 207 22 
15182	461 153 22 302 155 
15639	306 22 78 398 
27256	22 175 8 242 306 
32770	533 22 
31616	22 44 367 398 154 306 461 255 153 
30261	296 521 22 533 
17525	22 523 205 11 122 
4506	114 461 153 140 22 
23941	426 130 22 
19406	242 461 22 117 153 155 506 206 
26535	130 22 
19911	22 331 454 306 474 130 
2437	26 22 140 
11724	22 398 521 189 
32047	22 273 
19016	130 31 352 22 
15743	22 58 331 
23743	8 22 289 
32536	398 22 
15380	22 189 
25163	22 116 155 272 153 398 461 
4625	306 78 398 22 
19424	242 533 22 35 437 403 60 303 
25656	22 405 
11405	114 22 
10853	22 79 415 461 153 398 
4995	22 487 454 242 
8031	289 22 
15093	33 22 
7745	22 153 461 
4352	22 313 331 
16991	22 140 
3159	130 273 22 
22507	454 95 331 242 22 275 
28163	300 22 
18915	429 22 284 289 242 
26352	22 207 
34008	418 289 22 114 
26214	22 533 539 
30982	130 22 95 
1532	22 533 296 
1966	153 328 22 79 33 398 461 
25573	22 533 
14154	22 521 140 
32681	242 521 22 460 189 
13738	53 22 302 140 
7947	140 22 
1301	242 487 175 454 140 306 22 
11953	140 22 114 284 437 303 26 242 
23840	189 22 140 114 33 
1527	242 15 205 22 264 
5012	22 331 273 3 58 
5972	22 66 
29693	22 521 
10682	22 290 53 
20453	22 114 
12161	22 33 207 
24343	242 22 493 302 
29232	521 189 22 
31177	130 22 352 
13093	273 22 
28140	22 289 
6832	461 153 22 296 533 
6821	114 22 
8592	33 114 22 140 
32467	521 242 460 189 22 
13377	302 153 461 22 154 347 
10436	22 533 
19321	140 175 22 242 
8867	533 122 271 22 
18817	371 22 140 175 242 
18013	533 22 
29342	302 22 153 242 493 461 
2109	114 289 418 22 
16162	333 22 
29730	296 521 533 22 
11493	302 461 153 22 483 79 
26009	521 22 140 
14265	454 22 242 175 
24714	22 114 
27215	461 302 22 506 206 153 242 
4504	313 22 35 
5746	22 288 284 242 
22639	22 204 
20776	155 153 461 78 22 
26472	538 22 425 474 247 242 
19640	461 22 474 153 
24947	207 22 
4126	58 22 144 
28840	114 302 189 398 22 
12871	426 22 289 122 
26999	204 22 
31541	398 22 
11141	22 533 521 
10495	22 454 289 306 
26919	66 22 
13905	130 22 
18721	22 230 
24639	302 22 398 140 26 
3815	521 189 22 
22248	454 22 
17749	128 367 153 461 22 
11004	22 288 242 
22476	189 22 521 
14370	255 398 22 284 521 242 
13130	130 22 273 
744	22 437 533 521 303 
3806	102 431 31 390 22 242 108 
20500	22 3 366 
6314	404 22 11 
33518	189 398 22 
5786	22 189 521 
5230	22 26 
11412	533 22 
12487	306 22 122 398 
2383	114 22 289 
10727	306 22 454 
9752	521 533 22 296 
21840	242 474 22 153 506 206 461 44 
24102	153 79 22 461 398 
20501	418 114 289 22 140 
20098	22 289 
18961	22 53 
18903	302 437 303 418 242 207 22 225 
10705	175 454 242 22 
23909	273 22 
16012	140 242 175 371 22 
16324	242 398 26 153 538 22 506 206 367 262 140 461 
28468	273 22 
15626	22 289 114 
13128	22 130 273 
33107	290 53 22 140 
30518	418 22 26 140 
5499	22 58 
18482	26 22 257 140 207 86 
9570	175 22 532 487 242 58 
18793	153 483 22 461 485 123 
10603	8 461 302 22 79 153 
16204	22 306 117 153 454 483 461 
18559	22 288 84 31 
30859	22 175 242 140 275 
22909	131 22 189 242 460 521 
5916	533 84 521 418 22 
11240	22 331 521 
738	521 22 
25199	306 140 22 289 
1025	22 189 521 
13804	533 22 521 306 
3923	189 22 
30186	533 22 
20905	306 398 22 
24828	114 22 
24932	130 22 273 
18631	533 22 
2545	22 140 
31700	22 474 
6737	204 475 22 
27529	533 22 
21160	153 398 306 78 22 207 461 53 
3513	58 247 538 425 242 22 
4362	175 297 22 454 242 
2730	461 22 153 302 
409	22 426 277 
31388	33 22 
17521	289 22 
17377	153 437 485 290 498 426 246 8 289 398 461 277 22 
23981	418 521 140 22 398 
16360	461 289 114 22 153 271 
9649	22 437 246 303 254 426 302 
32913	66 387 521 22 26 
2725	140 78 306 22 
3291	53 22 
2270	58 521 22 
21552	482 538 22 84 403 60 441 242 
21660	22 352 130 
5054	22 130 273 
27996	189 22 242 476 
14858	114 22 
33650	300 22 
19701	533 22 
20174	130 273 331 22 
32068	273 130 22 
2562	22 533 
24108	22 461 140 426 398 483 189 153 
18206	306 22 
21484	331 11 22 
33268	302 22 
8189	521 308 22 398 33 
20890	22 58 
9674	189 398 22 
10913	53 22 
2678	22 273 
2173	461 277 367 153 418 22 
18098	22 302 
12321	140 114 153 398 189 461 289 79 155 22 
31018	22 485 506 206 242 8 
24348	22 521 189 
9579	521 22 
10032	404 461 22 483 153 
15195	326 22 
15316	22 288 
129	204 58 22 28 
18252	22 189 
8243	22 53 
18033	153 205 302 461 22 
33772	102 22 
21548	303 521 22 437 
24358	461 22 8 483 153 79 
10238	22 533 
24657	521 189 22 
4575	529 288 102 22 
3834	22 521 
2834	533 242 60 22 
4582	22 130 
522	22 95 331 273 
28255	22 102 
288	521 533 22 
14238	153 58 22 461 79 
31132	242 22 302 493 
6712	302 22 153 461 
23372	26 140 521 22 
21064	22 306 454 
6565	153 461 398 22 
16049	3 22 
9499	22 204 
10409	66 22 26 
31238	289 22 302 
21971	521 22 
25994	347 302 290 22 53 
21249	22 533 
23108	22 53 
30938	33 22 538 242 521 
24830	289 114 22 
16064	33 22 114 
10848	58 22 122 
16175	26 207 22 
33281	398 306 242 22 431 
11384	22 66 
10337	321 22 122 
12750	22 533 
4189	130 22 
8558	398 22 
16142	22 102 
29935	153 461 302 22 
20143	200 533 348 14 84 482 162 271 22 302 242 
2076	153 367 302 485 483 128 189 22 461 114 
5454	140 22 464 242 538 26 
18087	153 367 22 306 461 140 
19557	474 22 
9627	289 418 22 461 153 367 
31461	22 533 296 
17517	130 22 31 273 
3440	22 533 
1020	189 22 
14686	289 22 122 
463	331 22 58 
28096	140 242 431 22 175 
24685	308 272 302 385 368 153 190 138 461 22 437 116 246 
20994	306 78 398 189 521 22 
27459	22 102 
15232	288 22 
12050	175 242 22 454 306 
7817	122 130 273 22 
8328	22 533 
21061	247 425 538 242 130 22 
3958	289 22 398 
22202	289 22 
31089	533 22 
7863	255 506 206 306 242 302 84 22 189 
22368	22 122 153 
11698	521 533 22 
24508	398 22 
24857	284 22 242 33 140 114 
21931	33 289 296 521 114 22 
21285	242 22 12 32 454 464 15 538 312 14 
5974	255 153 22 367 242 8 461 
15666	533 22 
25000	22 153 155 398 461 
24232	426 398 22 122 
30036	22 154 205 533 153 461 404 
15265	22 289 
9535	140 521 102 22 
33742	398 22 
28849	277 498 22 
27031	289 22 
11705	398 22 
2660	418 114 22 140 
26241	22 289 
15051	140 189 306 22 
10690	22 122 
25516	22 175 454 487 242 404 
7685	22 289 302 
14713	426 398 207 22 
22374	398 22 461 153 
27452	521 22 398 
3380	22 130 273 
19794	58 144 22 
7109	22 102 288 
1855	242 347 22 60 
16778	398 22 
9347	302 483 398 485 79 153 22 461 
2966	22 289 
6936	538 22 247 3 58 242 
15742	302 273 22 
20675	380 22 8 
14661	114 431 418 242 22 
30997	189 22 521 
7873	371 306 242 22 26 
11129	22 66 
501	460 242 140 22 
18210	22 426 
32129	153 461 302 296 398 22 
5848	273 22 130 
13120	271 22 114 
21815	122 22 308 
21217	289 114 22 
28060	58 521 22 
4680	33 230 205 22 
17029	58 521 22 
25609	22 302 290 
26667	131 22 
16453	58 31 22 
28501	22 306 78 461 153 79 
12457	58 22 
2001	303 22 437 114 140 289 
2202	461 65 44 66 153 22 
12031	22 58 
2926	22 242 14 521 
17035	114 22 
31903	3 130 273 331 22 
6103	82 15 242 377 247 22 538 
27203	26 22 140 
28277	521 431 242 460 22 
2702	482 22 242 14 
19548	22 140 418 189 302 
8037	398 79 33 153 461 22 
20280	331 169 288 22 58 
12123	22 289 
240	539 122 207 22 
11023	461 22 398 153 
30014	242 22 289 403 
4435	22 288 
24403	28 302 66 290 213 22 
10643	22 106 35 205 
13321	207 296 140 22 533 
33080	290 22 11 
15575	112 22 150 302 431 162 289 502 242 
16693	533 22 153 461 483 
10863	461 22 398 153 
12795	22 533 242 
28538	205 22 454 242 175 
9839	114 289 33 22 
5443	533 22 
28638	22 306 
5360	130 22 331 
23805	461 22 153 302 
19410	22 268 242 275 
29590	22 289 437 346 93 303 
14536	22 273 
22607	302 22 
18541	175 14 242 22 342 464 538 469 454 
21413	289 26 22 242 487 
11337	22 290 84 242 14 66 390 482 
10013	22 248 461 153 426 44 272 122 
26544	242 22 140 207 437 431 303 
26359	140 22 176 
11812	22 521 303 437 
34163	22 242 166 14 130 175 
26691	22 8 461 53 153 
14471	22 144 58 355 
25803	22 189 
24284	140 22 35 242 431 306 
812	201 487 242 271 22 
23727	78 398 22 426 
18589	242 506 206 114 22 493 302 
27287	437 22 207 303 313 
15213	242 289 22 431 418 
4600	175 306 22 487 454 242 
17220	428 58 22 
14040	140 398 189 22 
26844	306 289 22 
4701	22 58 
32736	372 312 125 512 454 242 437 510 254 272 175 218 295 22 
4546	137 164 22 
17358	398 22 
17181	306 398 22 78 
25448	426 22 
4096	289 114 22 
9394	22 114 289 302 15 306 242 
1847	153 140 302 246 22 437 461 44 
21443	273 130 474 22 
16256	22 58 
21115	22 521 131 140 
30384	3 114 22 33 
26610	22 533 
20189	398 302 22 153 461 
216	487 22 306 390 371 242 140 418 
16399	22 102 
19246	302 385 22 437 368 
8404	78 22 398 
375	58 428 22 
2161	35 242 460 306 22 
21646	482 22 31 84 437 58 122 303 
21609	22 242 28 60 
29132	461 175 242 153 22 454 367 
17798	58 22 
3735	426 44 154 461 68 22 153 
28052	22 58 
8768	533 22 
562	22 58 102 31 
17217	189 521 22 
9404	33 22 521 
11469	22 506 206 26 15 538 242 464 536 
3342	506 206 533 22 242 
30440	242 371 175 306 22 
10364	289 140 22 114 
4991	313 22 130 242 273 408 
10806	296 521 22 533 
29850	207 474 331 22 
3095	123 480 476 163 22 
19991	521 22 114 
10077	22 66 45 
23647	22 437 398 246 
7820	521 22 58 
1888	22 8 153 415 483 461 
7115	494 331 288 22 58 144 
34113	461 398 189 153 22 79 
29932	140 521 22 
22992	33 22 140 189 
22935	461 116 398 153 22 272 
27019	140 22 290 347 53 
28879	289 114 22 
16825	22 533 
29969	273 130 22 242 166 
965	102 31 331 58 22 
34039	58 22 95 390 
11912	22 26 140 114 398 
17694	22 102 331 
8246	189 306 22 140 
28732	22 539 8 
15677	22 189 
5141	242 22 289 331 247 538 
1975	163 461 153 367 123 150 426 122 22 485 
19929	482 22 130 331 273 
9647	289 22 277 
27823	533 205 22 135 
32462	371 306 26 242 22 140 
26149	22 289 302 
18806	122 140 22 
2117	31 58 22 
1186	114 22 
14224	303 3 437 22 58 153 154 122 461 331 
9755	22 398 
16740	22 283 
4786	22 331 
20604	33 114 22 
28985	533 521 296 22 
2905	22 33 
13615	207 153 189 461 290 22 498 
27069	22 482 300 
14620	538 22 242 247 302 533 425 
16595	189 122 22 
31990	22 302 26 140 418 
5515	204 22 
944	242 482 175 84 454 22 
9802	461 153 242 506 206 456 367 44 22 248 272 454 
10340	521 22 86 33 
33813	22 454 
5077	521 22 533 
32095	130 22 273 
29214	22 437 533 521 303 
19419	140 22 
3898	22 189 
12309	58 22 
18846	404 22 205 
16711	533 437 303 122 22 
25665	302 22 140 176 
26151	22 521 
20977	533 22 
31519	22 122 461 302 153 
18070	78 22 
15979	207 22 461 153 
5718	130 22 
10490	22 408 122 58 242 
24161	140 242 175 22 460 
12127	22 271 289 
24818	22 306 398 78 
12568	22 153 461 123 
21044	289 22 114 
975	31 22 102 
10750	398 255 8 22 
33639	22 153 84 461 300 244 
11994	78 398 22 140 189 
9955	22 414 538 302 242 114 398 
12088	290 22 66 333 292 
19261	22 418 431 302 242 
87	22 140 289 114 
12376	28 78 22 306 
3283	22 302 
582	22 58 144 
12073	22 461 153 302 114 367 
15013	176 418 22 521 140 26 
30890	300 22 
10465	289 22 114 
20001	58 22 
14707	461 79 22 398 153 
14819	58 377 22 
14130	22 521 533 
1492	22 122 321 
7149	22 207 
5041	22 114 
23843	71 242 22 205 
20063	493 22 398 242 
17253	22 283 
9040	331 58 288 22 
2956	22 78 306 
12850	302 461 22 153 
8615	86 521 22 398 33 
2993	153 122 483 8 321 461 22 242 398 521 189 
18167	271 22 122 426 
8597	22 533 
5832	533 22 
28542	22 58 31 390 
25741	483 153 207 283 465 461 22 
9971	66 22 
15246	140 22 
4856	22 533 35 
9545	114 22 
11574	521 533 22 
32332	306 93 22 153 461 483 
29365	461 79 22 398 153 
28499	153 22 485 302 461 
8537	22 131 
12646	22 130 474 
14687	153 22 79 207 461 33 398 
13179	189 521 22 
32969	303 114 437 22 
6024	521 302 22 303 86 437 
4084	255 461 22 153 8 
16445	58 22 
29639	22 204 
31885	140 302 22 114 153 398 461 
17947	437 26 140 418 303 22 
7599	22 140 398 426 255 28 189 
24296	114 22 
29845	22 302 
11807	22 302 
3075	22 242 309 26 140 
32585	22 140 306 242 371 
11689	306 7 242 22 189 
8204	521 22 189 
3569	431 367 506 206 78 153 22 418 11 242 461 454 114 302 
32733	78 302 308 22 347 306 398 
22592	22 130 
28608	398 153 79 461 242 418 33 22 
1561	306 45 22 
31935	306 22 53 
22013	289 114 33 22 
700	22 538 536 130 242 
32647	461 140 22 483 153 398 
21851	53 22 
26576	33 347 521 306 86 22 
14118	454 242 22 175 
4277	272 357 461 493 242 22 153 483 
29052	230 22 
26423	398 131 189 22 
32815	273 130 22 
30104	22 189 521 131 
20705	302 242 140 22 
1473	485 398 302 461 306 483 153 22 
6757	22 521 302 189 
17144	461 153 398 22 79 
29541	22 242 275 306 154 302 461 153 
18567	22 521 398 189 
15372	8 22 
25642	114 242 431 418 22 
20457	53 22 
15364	242 273 284 130 22 
18055	273 130 22 
3574	242 306 460 22 175 
4427	22 
7394	22 58 
28381	302 122 140 321 22 
20489	22 114 
2024	22 114 
30628	398 22 306 78 
22786	461 283 22 483 153 
31164	130 22 
16216	131 22 189 
25106	521 242 78 460 22 189 
26302	347 306 22 398 140 
30022	22 390 31 288 
24591	367 461 22 153 289 114 
12235	22 114 418 289 
22136	398 22 302 140 189 
17938	8 22 277 
18690	289 22 464 242 390 538 
22060	22 398 302 
7175	431 22 242 418 288 
10050	418 289 114 22 
15228	289 22 
29129	22 153 242 461 398 79 189 506 206 
6183	22 114 
29360	205 22 
7883	242 140 431 207 22 153 328 398 461 
15888	398 22 189 
12789	22 204 
25632	296 8 22 533 
16631	506 206 461 398 242 153 79 22 
6408	189 22 426 
24867	289 22 
4740	398 461 153 22 189 
20558	22 242 302 306 14 
21247	242 22 114 289 
24747	153 22 398 418 461 306 
572	273 22 
3413	175 22 78 242 454 
31344	306 140 477 242 22 26 
8089	398 22 
1233	289 114 22 
19489	22 475 204 3 
33261	506 206 189 398 22 302 79 155 205 140 415 153 461 242 
5579	7 22 306 189 
5800	461 153 22 44 11 130 
605	22 277 498 
21123	533 242 22 
13168	22 204 331 380 
5072	22 306 
33897	102 22 
17263	79 153 426 461 22 122 398 
18582	461 398 153 22 
27355	277 22 
21924	22 288 
24332	461 155 207 153 398 483 22 
9077	22 257 290 
23071	271 22 
119	22 97 242 288 431 
26845	22 189 8 500 
29021	175 454 153 367 461 242 22 
8993	242 22 533 
28090	288 22 418 
18120	306 22 398 390 302 
26947	22 273 
33030	242 302 153 22 528 272 461 
17060	533 22 521 
30091	130 288 22 58 
4725	22 398 
29282	22 175 242 454 538 
2276	533 22 
26574	114 200 22 140 33 
4923	22 189 521 
24862	302 131 521 140 22 
22954	475 22 
940	8 22 302 
20396	533 22 
33191	533 22 296 
3062	22 306 8 454 
1247	22 398 
5877	153 301 22 289 
18858	533 22 
16167	189 22 521 
16944	533 22 
33857	3 22 377 
22868	22 533 
22714	26 398 22 
31217	22 114 189 418 
34213	303 22 437 78 
18101	539 11 99 22 
18586	302 122 22 
22511	175 347 22 454 242 
15720	426 189 22 44 153 461 
6030	140 189 22 
25166	67 201 454 538 242 22 487 431 
27403	22 78 14 521 189 306 302 242 
29284	3 22 
27763	22 398 189 
32185	22 289 404 
10159	122 289 22 
20157	58 289 533 22 
17274	22 454 
21751	289 22 114 
31578	487 140 242 371 22 
13749	22 79 461 398 153 
4380	289 22 302 483 461 153 
5712	538 22 464 242 14 284 398 
8865	22 130 538 474 247 425 58 242 
22308	22 175 242 306 140 
4984	114 22 33 140 
19764	122 437 273 246 82 398 242 538 22 
13102	302 521 22 398 131 189 
1907	398 22 8 153 255 461 
1649	521 140 189 22 
8412	385 437 22 368 
28973	398 22 
6115	275 242 22 538 288 331 
22068	289 22 
17270	533 22 482 
23841	454 242 306 131 175 22 
6051	242 114 22 284 289 
6916	153 461 398 268 22 347 
21202	22 130 273 
2617	114 22 
29221	426 22 474 207 
20158	273 130 22 
2762	78 306 22 
30444	22 58 
10033	242 22 306 175 
23704	189 521 22 
30791	22 140 114 
14298	33 79 153 461 22 398 
32604	538 431 242 58 22 
30870	398 22 78 
10	255 377 398 435 306 22 
28799	22 271 331 58 
29841	331 22 
27182	22 533 521 
20303	521 22 
3026	426 122 22 
11917	22 398 426 
26088	331 122 22 308 
10858	22 461 153 302 
23122	533 22 
12968	22 140 
4569	242 247 22 538 257 425 
4572	140 22 483 302 153 461 
23517	461 22 367 290 93 153 
20985	521 189 398 22 
28551	22 140 189 521 
17351	22 78 28 
33563	331 22 
5610	242 461 474 175 275 22 154 153 
6037	33 521 22 
811	474 331 22 130 
7298	58 22 
21509	22 521 33 437 303 
31415	22 58 
25407	271 302 290 289 22 
22547	22 461 8 153 242 506 206 
25946	12 454 32 487 464 22 15 538 242 312 175 
28130	22 153 302 461 
19634	482 387 290 66 22 
14812	289 114 22 
26805	204 22 
4870	140 189 114 22 28 
16971	153 461 123 483 22 
31806	331 288 22 
478	533 22 306 277 
7583	28 290 22 66 
31129	22 426 153 461 
266	207 22 
12492	302 418 306 498 22 398 
10515	461 483 398 153 22 
31768	175 306 242 398 22 
422	306 277 22 
16283	242 370 175 22 302 
20693	533 22 
9063	135 523 205 22 
237	22 33 207 189 
8390	454 242 175 7 22 
12690	22 288 
20807	302 22 
22358	22 114 
25934	22 329 494 
16977	533 22 
10472	398 131 418 22 521 189 
9465	205 277 22 398 
20057	437 246 303 242 189 140 398 114 22 431 
11028	130 22 273 426 58 
4824	204 242 22 538 247 
24240	22 426 153 461 
32907	22 79 398 461 153 
2580	8 22 257 33 
16937	398 22 8 
7474	22 207 257 
22170	58 355 22 
79	140 22 242 262 538 
19841	102 22 
29499	22 8 
23253	22 289 114 
14124	533 521 22 
13111	290 521 53 22 
26276	521 122 22 
15305	289 11 290 44 461 153 22 482 302 84 
9047	533 22 
17641	398 153 22 461 189 
20709	398 290 22 521 140 418 
8097	22 114 
18107	521 131 22 403 242 
11291	242 22 289 328 506 206 153 461 122 
19096	205 22 
13262	140 306 22 
20914	418 140 290 161 22 
22632	398 207 153 255 347 302 22 461 
22128	273 22 
32611	289 114 22 
26837	461 153 189 114 22 79 
24615	22 533 
7605	461 22 398 153 
9639	521 296 22 533 
28121	521 22 189 
29497	22 398 
23367	58 3 22 
26700	533 22 
15895	22 289 
26453	22 204 
23447	370 22 175 306 242 
12239	437 528 22 114 272 254 
24178	242 306 418 371 390 22 140 
12899	22 289 114 
18929	22 175 242 58 
2812	398 22 302 306 
4344	306 431 347 398 242 22 
19203	506 206 22 242 53 114 
21225	461 273 153 130 331 22 
21819	22 78 
32340	461 367 153 22 398 189 
21770	8 22 398 255 
19480	140 153 22 398 461 79 
21317	22 58 207 
22869	84 272 482 153 461 116 22 
8835	8 306 255 78 22 
10927	58 22 
22192	272 44 331 175 242 8 461 454 153 22 154 58 
20245	521 189 22 
20034	22 306 189 302 521 
15836	461 153 367 22 8 
27585	308 22 277 326 231 
29903	58 22 521 
26464	22 352 130 
29097	22 426 
24964	521 189 22 
26994	461 272 116 255 153 22 
23207	533 22 
23331	7 277 22 
9758	302 114 242 22 284 289 271 
633	533 22 
15458	22 306 242 14 454 
24259	371 189 303 22 437 242 302 306 454 398 418 
13447	289 22 140 114 
32506	474 22 242 390 431 
17990	22 302 
19829	289 22 114 33 
19771	8 22 78 
20123	22 242 437 538 414 418 303 114 
4682	475 22 168 28 536 538 204 242 
1270	22 114 33 
5810	242 14 460 22 131 
5115	22 533 
25411	22 181 58 
3329	22 175 140 306 242 
1513	22 130 
7100	204 22 
32578	22 176 114 189 
8831	22 533 454 
10260	22 533 
31535	66 290 22 
24981	426 140 22 398 
33455	122 130 273 22 
26543	22 533 
10979	22 289 114 33 
10894	22 398 8 320 
25391	22 114 
15591	257 22 
17942	22 189 521 
12608	533 22 521 296 
31000	33 114 242 22 506 206 
15062	22 454 
15834	22 302 
23873	22 521 189 
21908	140 242 22 487 
